Order_Number,Order_Status,Missed_LPNs
6138897210792656,Perfect,
6138897410800840,Perfect,
6138897610800836,Perfect,
6138897710800843,Short,00100854129314341927
6138898310802825,Perfect,
6138899410786633,Short,"00100854129315480212, 00100854128239410657"
6138899510786639,Short,00100854128239447240
6138903110800683,Perfect,
6138970410807540,Perfect,
6138974210806843,Perfect,
6139006310647160,Perfect,
6139037110620702,Short,00100854128508294407
6139037610647160,Perfect,
6139038810702357,Perfect,
6139039010710427,Perfect,
6139040010729069,Perfect,
6139040310737195,Perfect,
6139074810802412,Perfect,
6139394510811185,Perfect,
6139401910811213,Short,"00100854129313613964, 00100854129313613940"
6139414210811265,Perfect,
6139414510811271,Perfect,
6139414710811270,Perfect,
6139417410811285,Short,00100854129315306017
6139418610811289,Short,"00100854129313614251, 00100854129313614145"
6139420010811294,Perfect,
6139476310812230,Perfect,
6139493310812340,Short,00100854129315478783
6139563910812443,Perfect,
6139682110813064,Perfect,
6139683710813069,Short,"00100854128239697843, 00100854128239697836"
6139734910813855,Perfect,
6139736210813863,Short,"00100854129315431405, 00100854129315431351"
6139794410814430,Perfect,
6139801710814478,Perfect,
6139856110814687,Short,00100854129314543192
6139932310752950,Perfect,
6139955210815152,Perfect,
6140027110800359,Perfect,
6140424710748681,Short,"00100854129314394480, 00100854129314394473"
6140426610770834,Perfect,
6140427910785453,Perfect,
6140428010785782,Perfect,
6140429910791859,Perfect,
6140431210800276,Perfect,
6140435110807540,Perfect,
6140436810811283,Perfect,
6140437010811287,Short,00100854129314394497
6140437210812368,Perfect,
6140438510814862,Perfect,
6140461910817585,Perfect,
6140655210616468,Perfect,
6141005510821905,Short,"00100854129314543253, 00100854129314543246"
6141005610821906,Short,"00003033800004743687, 00003033800004743700"
6141013010821931,Short,00100854129314394800
6141013410821935,Perfect,
6141013610821937,Perfect,
6141013810821938,Perfect,
6141014010821936,Perfect,
6141014210821936,Perfect,
6141015710821950,Short,"00100854129315483749, 00100854129315483756"
6141016610821958,Perfect,
6141017610821968,Perfect,
6141019010821980,Perfect,
6141019610821986,Short,"00003033800004743649, 00003033800004744097, 00003033800004743717, 00003033800004743793"
6141028710800288,Perfect,
6141083610822902,Perfect,
6141176310784368,Perfect,
6141180010800288,Perfect,
6141334410823987,Perfect,
6141425410825232,Short,00100854129314394732
6141433710688271,Perfect,
6141597810821986,Perfect,
6141610210603112,Perfect,
6142125710829876,Perfect,
6142134810800288,Perfect,
6142160510830367,Perfect,
6142170910830396,Perfect,
6142186110807078,Perfect,
6142494510832344,Short,00100854129315306963
6142495810832354,Perfect,
6142496710832358,Perfect,
6142503310832394,Short,00100854128239698642
6142508310832412,Perfect,
6142508810832417,Perfect,
6142509010832419,Perfect,
6142509110832420,Perfect,
6142510410832425,Perfect,
6142513610832440,Perfect,
6142513910832444,Perfect,
6142514810832447,Perfect,
6142516010832448,Perfect,
6142516410832453,Perfect,
6142516510832450,Perfect,
6142516710832454,Perfect,
6142517310832456,Short,00100854129315483787
6142519010832466,Perfect,
6142519710832469,Perfect,
6142520010832470,Perfect,
6142520310832471,Perfect,
6142520710832472,Perfect,
6142551910835816,Short,"00100854129315326244, 00100854129315326237"
6142554310835816,Perfect,
6142848510838328,Perfect,
6142848810838327,Perfect,
6143092410839472,Perfect,
6143473910786633,Perfect,
6143474410814566,Perfect,
6143474510814571,Perfect,
6143476510807663,Perfect,
6143482010825246,Perfect,
6143483110823468,Perfect,
6143485310823467,Perfect,
6143491410827747,Perfect,
6143494610812449,Perfect,
6143973410141448,Perfect,
6143976110300018,Perfect,
6143977610379314,Perfect,
6143977710379336,Perfect,
6143977910379359,Perfect,
6143978510397807,Perfect,
6143980410433405,Perfect,
6143980510433413,Perfect,
6143980810433423,Perfect,
6143981210433503,Perfect,
6143983210480143,Perfect,
6143985010500483,Perfect,
6143985210500487,Perfect,
6143985510513867,Perfect,
6143986810561713,Perfect,
6143987410589426,Perfect,
6143989010602130,Perfect,
6143990010605777,Perfect,
6143990210605782,Perfect,
6143990910606288,Perfect,
6143991010606846,Perfect,
6143992710633937,Perfect,
6143994010657079,Perfect,
6143994110657131,Perfect,
6143995010671256,Perfect,
6143996910707626,Perfect,
6143997010707628,Perfect,
6143997410707650,Perfect,
6143997910722464,Perfect,
6143999110741706,Perfect,
6144000110766423,Perfect,
6144000510770833,Perfect,
6144001210784190,Perfect,
6144002410802960,Perfect,
6144003310802995,Perfect,
6144003510803004,Perfect,
6144003610803014,Perfect,
6144457610847027,Perfect,
6144475610847130,Perfect,
6144477710847134,Short,"00154137600182407104, 00154137600182407081, 00154137600178819867, 00154137600182407166, 00154137600178819973, 00154137600178819874, 00154137600178819881, 00154137600178819966, 00154137600182407142, 00154137600182407098, 00154137600178819935, 00303033814000076367"
6144477910847134,Short,"00100854129315467954, 00100854129315468098, 00100854129315468104"
6144478110847134,Perfect,
6144478310847134,Short,"00100854129315328088, 00100854129315328095, 00100854129315328071, 00100854128240026038, 00100854129315328064"
6144478410847137,Short,00100854129315406397
6144478610847137,Short,"00100854129315328040, 00100854129315328026, 00100854129315350522, 00100854129315328033, 00100854129315350539"
6144479010847137,Perfect,
6144484010847174,Perfect,
6144484410847175,Perfect,
6144485010847220,Perfect,
6144485110847221,Perfect,
6144485210847222,Perfect,
6144485910847227,Perfect,
6144486410847226,Perfect,
6144486510847231,Perfect,
6144490510847264,Perfect,
6144490610847265,Perfect,
6144490910847268,Perfect,
6144491010847270,Perfect,
6144491410847272,Perfect,
6144492410847281,Perfect,
6144493510847285,Perfect,
6144493910847291,Perfect,
6144494910847302,Perfect,
6144495010847301,Perfect,
6144495210847304,Perfect,
6144495810847305,Short,00100854128240040188
6144495910847306,Perfect,
6144496010847307,Perfect,
6144496110847308,Perfect,
6144496910847310,Perfect,
6144497010847313,Perfect,
6144497410847314,Perfect,
6144498510847305,Perfect,
6144499410847327,Perfect,
6144499810847333,Perfect,
6144500010847329,Perfect,
6144500110847334,Perfect,
6144502110605688,Perfect,
6144503210707596,Perfect,
6144506310832394,Perfect,
6144518110722464,Perfect,
6144523410847137,Short,00003033800007158648
6144523510847146,Perfect,
6144523610847158,Perfect,
6144523710847169,Perfect,
6144793010849606,Short,"00100854129315350676, 00100854129315350683"
6144799010849598,Perfect,
6144799310849640,Short,"00100854129315350911, 00100854129315350904"
614485349914237,Perfect,
614485409926439,Perfect,
614485489924878,Perfect,
614485609998027,Perfect,
614485679993769,Perfect,
6144859910092145,Perfect,
6144860510127027,Perfect,
6144861910236824,Perfect,
6144864310358737,Perfect,
6145001510847134,Perfect,
6145011410832390,Perfect,
6145048310807191,Perfect,
6145053710851455,Short,"00100854129315485736, 00100854129315485996, 00100854129315486016, 00100854129315485743, 00100854129315485750, 00100854129315486009"
6145111710851669,Short,00100854129315466773
6145116810851697,Perfect,
6145149410607716,Perfect,
6145172110674487,Perfect,
6145198510671234,Perfect,
6145208210634544,Perfect,
6145362510807650,Perfect,
6145672510855543,Perfect,
6145681310855798,Perfect,
6146026510858019,Perfect,
6146027110858022,Perfect,
6146037010858087,Perfect,
6146038210858097,Perfect,
6146048010858145,Perfect,
6146091610858543,Perfect,
6146094610858561,Short,"00100854129315464533, 00100854129315464557, 00100854129315464564"
6146098310858591,Perfect,
6146098710858594,Perfect,
6146099610858599,Perfect,
6146100910858607,Perfect,
6146102210858620,Perfect,
6146102410858621,Perfect,
6146102610858622,Perfect,
6146103610858629,Perfect,
6146104110858634,Perfect,
6146105710858642,Perfect,
6146105810858643,Short,00100854129315467039
6146106710858649,Short,00100854129314980430
6146106810858650,Perfect,
6146106910858651,Perfect,
6146113310858746,Perfect,
6146138510858854,Short,"00100854129315471333, 00100854129315472248"
6146259510858644,Perfect,
6146459710860143,Perfect,
6146460310860146,Perfect,
6146461010860149,Perfect,
6146463910860162,Perfect,
6146470510860185,Perfect,
6146471710860188,Perfect,
6146471910860190,Perfect,
6146472210860191,Perfect,
6146474910860223,Perfect,
6146475410860227,Perfect,
6146475810860221,Perfect,
6146476210860231,Perfect,
6146476310860233,Perfect,
6146479210860238,Perfect,
6146479710860243,Short,00100854129315471388
6146480310860251,Perfect,
6146480710860255,Perfect,
6146480810860256,Perfect,
6146481810860258,Perfect,
6146482210860259,Perfect,
6146484110860262,Perfect,
6146488910860282,Perfect,
6146522910860160,Perfect,
6146621810737195,Perfect,
6146623910858649,Perfect,
6146741810860158,Perfect,
6146741910860204,Perfect,
6146742010860214,Perfect,
6146742110860235,Perfect,
6146742210860241,Perfect,
6146742310860246,Perfect,
6146771910862184,Short,"00100854129313948813, 00100854129313948790, 00100854129313948776, 00100854129313948783, 00100854129313948806, 00100854129313948820"
6146772310862184,Perfect,
6146773510862186,Perfect,
6146799610862385,Perfect,
6146840210854263,Short,00100854129315351093
6147373010858746,Perfect,
6147447410850164,Perfect,
6147465610852727,Perfect,
6147471010850168,Perfect,
6147480310852724,Perfect,
6147504910866636,Perfect,
6147807210868902,Perfect,
6147812010868917,Perfect,
6147812710868926,Perfect,
6147814910868942,Perfect,
6147816110868954,Perfect,
6147816710868942,Perfect,
6147816810868957,Perfect,
6147817410868956,Perfect,
6147817710868958,Perfect,
6147817710868958,Perfect,
6147818510868959,Perfect,
6147819210868964,Perfect,
6147828210868906,Perfect,
6147838510869776,Perfect,
6148110810871164,Perfect,
6148117910871202,Perfect,
6148118210871204,Perfect,
6148119810871208,Perfect,
6148199110871597,Perfect,
6148494910873162,Perfect,
6148660910873402,Perfect,
6148759210873678,Perfect,
6148791010873762,Perfect,
6149063710877233,Perfect,
6149354610878825,Perfect,
6149354910878827,Perfect,
6149359010878841,Perfect,
6149359210878843,Perfect,
6149359510878846,Perfect,
6149359710878848,Perfect,
6149361010878859,Short,"00100854129313616521, 00100854129313616309"
6149362810878871,Perfect,
6149364510878889,Perfect,
6149375810800288,Perfect,
6149375910800323,Short,00100854128768855325
6149434210685649,Perfect,
6149434810859656,Perfect,
6149435010800843,Perfect,
6149436610712230,Perfect,
6149639910880555,Short,00100854129315487242
6149814210800323,Perfect,
6150465810884395,Perfect,
6150562310884112,Perfect,
6150590510814792,Perfect,
6150618810875116,Perfect,
6150631210673305,Short,00100854129313616545
6150923910891060,Perfect,
6150926610891075,Perfect,
6150928810891078,Perfect,
6150934810891113,Perfect,
6150934910891120,Short,"00100854128239669918, 00100854128239669901, 00100854128239669949, 00100854128239669956, 00100854128239669857, 00100854128239669925, 00100854128239667334, 00100854128239669307, 00100854128239669932, 00100854128239669994, 00100854128239669291, 00100854128239669987, 00100854128239669895, 00100854128239669314, 00100854128239669888, 00100854128239669864, 00100854128239667341, 00100854128239669963, 00100854128239667365, 00100854128239669970, 00100854128239669871, 00100854128239667358"
6150943910891147,Short,"00100854129314928494, 00100854129314928586"
6150945110891153,Perfect,
6150946910891162,Perfect,
6150947810891164,Perfect,
6150948510891170,Perfect,
6150949510891175,Perfect,
6150950910891179,Perfect,
6150953110891192,Short,"00100854129314981796, 00100854129314981789"
6150953510891193,Perfect,
6150953810891195,Perfect,
6151016210893925,Perfect,
6151109510861391,Perfect,
6151114710894486,Perfect,
6151130010894622,Perfect,
6151135810873288,Perfect,
6151147310657232,Perfect,
6151174410894857,Perfect,
6151187010852732,Short,00100854129315468791
6151207010878887,Perfect,
6151213110862184,Perfect,
6151257710858644,Perfect,
6151361710897585,Perfect,
6151591110308810,Perfect,
6151593210529254,Perfect,
6151594010595336,Perfect,
6151594710605743,Perfect,
6151594810657222,Perfect,
6151613910685933,Short,00100854128240412114
6151616710727199,Perfect,
6151623410737989,Perfect,
6151624010738580,Perfect,
6151624310738683,Short,00100854128240412138
6151625710738751,Perfect,
6151634510800860,Perfect,
6151638810789014,Perfect,
6151641410802823,Perfect,
6151641510802948,Perfect,
6151641910814597,Perfect,
6151642910804481,Perfect,
6151643610807639,Perfect,
6151646710852056,Perfect,
6151650010861136,Perfect,
6151651210872677,Perfect,
6151651610866621,Perfect,
6151652310870397,Perfect,
6151652410870615,Perfect,
6151653910873303,Perfect,
6151656210894695,Perfect,
6151656410894997,Perfect,
6151656510895399,Perfect,
6151656810880673,Perfect,
6151657410868909,Perfect,
6151658710850680,Perfect,
6151660110859294,Perfect,
6151666210874657,Perfect,
6151669310868905,Perfect,
6151819910811285,Perfect,
6151821710832454,Perfect,
6151821910838801,Perfect,
6151823110891193,Perfect,
6152422510619287,Short,"00100854129314543703, 00100854129314977881"
6152498810905597,Perfect,
6152499310905598,Short,"00100854129314981833, 00100854129314981840"
6152499410905598,Short,00154137600182438597
6152499610905598,Perfect,
6152499810905600,Short,"00100854129315406489, 00100854129315406915, 00100854129315406496"
6152499910905600,Perfect,
6152500510905600,Perfect,
6152506510905714,Perfect,
6152506610905715,Perfect,
6152506710905716,Perfect,
6152506810905717,Perfect,
6152507510905720,Perfect,
6152507610905721,Perfect,
6152507710905722,Perfect,
6152507810905723,Perfect,
6152508510905729,Perfect,
6152512410905755,Perfect,
6152512510905756,Perfect,
6152512610905757,Perfect,
6152512810905759,Perfect,
6152512910905760,Perfect,
6152513310905763,Perfect,
6152513410905764,Perfect,
6152513610905765,Perfect,
6152515410905773,Perfect,
6152515810905776,Perfect,
6152518210905797,Perfect,
6152522310905821,Perfect,
6152543710905653,Perfect,
6152654310871779,Perfect,
6152794210908050,Short,00100854129315491188
6152806310908089,Perfect,
6152856010908250,Perfect,
6152935310061912,Perfect,
6152936010078140,Perfect,
6152994810908934,Perfect,
6153000410908934,Perfect,
6153061510860240,Perfect,
6153065910459640,Perfect,
6153072310092163,Perfect,
6153076810602046,Perfect,
6153154010908671,Perfect,
6153186110832373,Perfect,
6153186510832383,Perfect,
615347189970736,Perfect,
6153541010911261,Perfect,
6153545610911320,Perfect,
